LOCATION,BEDROOMS,BATHROOMS,SIZE_SQM,PRICE_KSH,SATELLITE_TOWN
Ruiru,1,1,179.6648652054143,20700216.0,1
Ruiru,1,3,112.37063823259618,23038691.0,1
Athi River,3,2,178.58986216637336,23986848.0,1
Athi River,2,2,20.0,26870320.0,1
Embakasi,2,3,56.62151217145481,29134161.0,0
Kilimani,2,2,129.83228410418735,69825224.0,0
Kilimani,4,1,139.7780119684675,43500887.0,0
Thika,3,3,65.29306273988149,19465261.0,1
Syokimau,2,3,135.56519947578954,27956199.0,1
Kileleshwa,1,2,82.56958507876438,48001576.0,0
Westlands,2,1,103.38245434637005,44641989.0,0
Kilimani,4,1,181.48642803990066,51320547.0,0
Karen,2,2,174.53624981331598,57823803.0,0
Kilimani,2,2,60.176380358204256,41332762.0,0
Ruiru,2,3,56.56491227879379,20719143.0,1
Kileleshwa,2,4,95.32959626680102,38674563.0,0
Ruiru,3,3,118.3952219296245,27396066.0,1
Westlands,2,2,80.52609068551556,46955156.0,0
Kitengela,1,3,182.43854656798007,32834277.0,1
Westlands,1,2,140.84339050251333,65635110.0,0
Ngong,2,1,144.36510659246574,21811308.0,1
Kileleshwa,4,1,44.00767026330169,37048724.0,0
Kitengela,2,2,190.0374430430268,24633993.0,1
Karen,4,4,20.0,53945855.0,0
Athi River,3,1,170.04332711096214,25879506.0,1
Kitengela,1,1,176.05870426024626,28612366.0,1
Ruiru,1,4,94.0559287633223,29544967.0,1
Ruiru,1,1,196.37461303484542,14507894.0,1
Athi River,3,3,116.21414682273921,28898522.0,1
Embakasi,1,2,123.74590219964658,25139028.0,0
Athi River,2,1,140.37172724425298,28414493.0,1
Kitengela,2,4,311.1944947086633,29184083.0,1
Thika,3,1,200.66603448498026,36599209.0,1
Kitengela,1,2,162.0678720427751,31462666.0,1
Westlands,2,1,65.2317308039283,51520160.0,0
Kitengela,2,1,128.61538952876953,30623882.0,1
South B,2,1,71.2125543692168,26854177.0,0
Kilimani,3,1,169.32665083696878,42022116.0,0
Athi River,1,1,128.4280185440914,27521266.0,1
Kileleshwa,3,3,52.528699223166285,33118734.0,0
Kitengela,3,2,124.86747500511018,35764732.0,1
Kilimani,2,2,69.03495181702166,38769064.0,0
Kitengela,3,2,129.07297328025282,30759604.0,1
Thika,2,4,68.4553610180846,30417115.0,1
Ruiru,1,4,121.64925800164878,21969076.0,1
Athi River,3,3,165.02819171610568,29146809.0,1
Ngong,2,3,116.81688048449364,30078203.0,1
Lavington,3,2,96.54670396965668,56331619.0,0
Kileleshwa,2,2,132.19657326344776,38881760.0,0
Ruiru,4,2,161.83095724757118,28775011.0,1
Kilimani,2,2,53.56900380709436,38781728.0,0
Embakasi,1,2,135.63936928231215,36471622.0,0
Lavington,2,2,199.052449141044,48108387.0,0
Kitengela,3,4,154.41941779660291,29677494.0,1
Rongai,3,3,123.46524880003368,23481862.0,1
Kitengela,2,2,158.38425040193368,31858884.0,1
Syokimau,4,3,147.14978736616095,33363969.0,1
Kilimani,2,1,165.21606654958885,36976872.0,0
Thika,2,1,20.0,15318468.0,1
Kilimani,4,2,26.792631980204078,25415586.0,0
Rongai,4,2,180.28974896899422,25024150.0,1
Ngong,3,1,29.683249430313566,25475009.0,1
Athi River,4,3,144.0923181431523,36936599.0,1
Westlands,1,2,98.8770206380625,52811845.0,0
Ruiru,4,2,60.228645264240185,30007714.0,1
Kileleshwa,2,1,140.9789854288484,40984891.0,0
Ruiru,1,1,132.06201022299425,30148635.0,1
Kilimani,1,3,246.62055912578265,51626879.0,0
Parklands,2,2,82.51132772784665,50523804.0,0
Kitengela,2,4,206.40660720415042,29723351.0,1
Ruiru,2,4,141.14537486305886,35593496.0,1
Ruiru,1,2,80.33868710743727,27628231.0,1
Ruiru,2,1,167.95478745103472,33721813.0,1
Syokimau,2,3,153.94431026723709,17750077.0,1
Kitengela,2,4,122.15059769148296,30959298.0,1
Lavington,2,2,135.9777213864374,46579938.0,0
Kitengela,3,3,84.1807781372681,23426454.0,1
Embakasi,4,3,70.45277248472959,20766737.0,0
Rongai,3,2,165.56653042935497,27747286.0,1
Kileleshwa,2,2,106.56363454120356,40598796.0,0
Parklands,3,3,115.19502010505445,29768044.0,0
Kilimani,1,2,136.78929575665663,30569229.0,0
Ngong,1,1,135.9173006870285,26660433.0,1
Ruiru,2,2,34.240411741556116,26671657.0,1
Karen,3,1,197.17512518729154,61617747.0,0
Rongai,1,1,127.2709291140407,28125978.0,1
Ngong,1,4,107.84080423067104,22496534.0,1
Ngong,1,1,145.8507603101848,24523036.0,1
Ruiru,4,1,134.19253161689178,25077308.0,1
Kilimani,3,2,166.02376136938213,32884904.0,0
Ruiru,2,2,152.27902032905646,39227793.0,1
Kilimani,2,2,163.070773739776,56596229.0,0
Athi River,2,1,201.05963434365094,20961653.0,1
Ruiru,3,1,173.01747293825832,32121235.0,1
South B,1,1,110.37082678028624,31377873.0,0
Syokimau,4,2,52.625930635390034,26117143.0,1
Rongai,2,1,220.0678759802709,26630812.0,1
Kilimani,3,4,105.73659759917324,48201997.0,0
Rongai,1,2,91.61355519836866,24530216.0,1
Lavington,2,1,20.0,45380085.0,0
Kitengela,2,3,140.3083863187267,26364248.0,1
Syokimau,2,2,128.9331962372262,27552144.0,1
Thika,1,2,29.093103825031164,21318690.0,1
Kilimani,3,1,147.19644252799054,51203211.0,0
Kitengela,1,2,90.10848475791366,23339874.0,1
Ruiru,3,3,281.4189004373216,36308356.0,1
Kilimani,3,4,85.83832847454791,46815927.0,0
Ruiru,2,1,93.8884000681324,23287630.0,1
Westlands,3,2,67.51342654473794,55742015.0,0
Westlands,3,2,196.67259126251832,42642569.0,0
Kilimani,2,4,97.63345233211481,39352883.0,0
South B,3,4,76.50515077407019,37398311.0,0
Kitengela,2,1,162.41730059523255,21749336.0,1
South B,2,1,37.17882387520889,20465267.0,0
Ruiru,3,2,157.50663277493683,30758532.0,1
Ruiru,2,1,226.88398299605146,21370083.0,1
Kitengela,2,2,153.99646997010535,20504497.0,1
Ruiru,2,1,158.2738989755955,33288881.0,1
Kilimani,3,2,172.20361301444902,46139729.0,0
Syokimau,4,4,222.58248172053112,45417827.0,1
Kileleshwa,2,4,192.59363760114627,33875585.0,0
Syokimau,3,2,146.38018333638144,30239905.0,1
Athi River,4,2,174.2334840381601,33166056.0,1
Kilimani,1,3,66.84390447209336,30515018.0,0
Westlands,1,1,166.57761544483932,60111188.0,0
Ngong,3,2,59.666641728975144,25881820.0,1
Kitengela,3,2,97.9786548821024,17902240.0,1
Westlands,4,1,20.0,46645227.0,0
Embakasi,2,2,144.08577956204772,32535798.0,0
Westlands,1,1,81.36767933349884,40190798.0,0
Athi River,2,2,186.66871291226775,19947504.0,1
Embakasi,1,1,143.41155663632418,30267292.0,0
Kileleshwa,2,2,187.44575368209752,63995869.0,0
Kilimani,3,1,54.98420731964774,38979255.0,0
Kilimani,1,3,182.30316222957796,59931395.0,0
Ruiru,3,2,246.35138066179962,29578995.0,1
Kilimani,2,2,165.84949799591365,48288103.0,0
Athi River,2,2,167.42094052153732,31594522.0,1
Westlands,1,2,130.1758605836961,47928007.0,0
Kitengela,2,1,88.51987316607814,22971495.0,1
Embakasi,1,3,165.67154236209052,34108912.0,0
Ngong,5,1,29.635025375875898,34432123.0,1
Syokimau,3,1,94.93469250475101,29944854.0,1
Ruiru,2,3,20.0,19729335.0,1
Syokimau,1,1,77.78061736109503,23463459.0,1
Kitengela,4,2,158.5227055136137,46511099.0,1
Ruiru,2,2,150.3236025732278,29285587.0,1
Kilimani,1,2,123.05482173212836,37582066.0,0
Karen,2,3,130.22405964372064,42027397.0,0
Ruiru,4,2,20.0,15870494.0,1
Kilimani,1,2,97.64626316574511,44391504.0,0
Ruiru,1,3,79.1189036138874,26526994.0,1
Ruiru,4,1,80.45641856912755,25799511.0,1
Rongai,1,2,155.9747176688252,24225983.0,1
Thika,1,2,68.36956040968137,15255714.0,1
Thika,2,2,83.71914899235534,22775786.0,1
Westlands,4,4,20.0,51526056.0,0
Ruiru,2,3,102.35260917742983,23322185.0,1
Kitengela,5,1,54.72974713718281,36444885.0,1
Westlands,3,1,124.75217572137862,42243054.0,0
Kileleshwa,1,1,62.933517195452126,38724370.0,0
Thika,5,1,126.27253473295298,33702245.0,1
Kilimani,2,1,111.31885435545941,42892504.0,0
Kitengela,2,2,220.32250638253925,29846961.0,1
Kileleshwa,2,3,149.83307882719163,30348676.0,0
Westlands,2,3,20.0,55944605.0,0
Kileleshwa,1,1,44.10666935383749,34492114.0,0
South B,1,2,123.31248053953999,36176299.0,0
Ngong,2,2,64.20912309644095,25198741.0,1
South B,3,3,20.0,26667379.0,0
Kitengela,2,3,200.9727788300246,28861545.0,1
Kilimani,5,4,163.21344101432447,64181826.0,0
Kitengela,2,2,151.2586124095063,21404282.0,1
Kitengela,2,2,83.56061727174509,34467804.0,1
Rongai,1,1,145.66060626059578,20239963.0,1
Kilimani,1,2,77.73838054674711,30859503.0,0
Kitengela,2,1,132.29143801306145,27318841.0,1
Kilimani,3,2,64.76500644981135,61614438.0,0
Ruiru,4,2,210.97730703336083,21344524.0,1
Thika,5,1,25.785800755089326,23118357.0,1
Kitengela,1,1,193.93702977064987,30882686.0,1
Ruiru,4,1,122.33494968103982,30319432.0,1
Ruiru,2,1,90.63198027948056,27481813.0,1
Kitengela,1,1,130.0201753017443,21410698.0,1
Ngong,4,1,164.00088043069087,26577718.0,1
Karen,3,1,202.00480420166383,57831035.0,0
South B,1,1,138.78858138801192,25882866.0,0
Ngong,2,4,66.55823488426336,22128360.0,1
Ruiru,2,2,123.33780742594732,25054690.0,1
Athi River,3,1,229.00759419974236,28946755.0,1
Ruiru,2,2,200.86068513075745,33032932.0,1
Kileleshwa,5,3,174.5258086874615,30665559.0,0
Rongai,1,2,167.7412212073432,23746785.0,1
Westlands,2,1,161.96700543639253,74780941.0,0
Lavington,2,2,189.52529007059218,39511712.0,0
Kitengela,2,3,92.60227285668569,30962518.0,1
Syokimau,2,3,38.69483605349963,24196377.0,1
Athi River,3,2,124.14021004422368,23486370.0,1
Karen,4,3,70.94510479333854,40139779.0,0
Syokimau,4,3,56.69875467736893,28612545.0,1
Syokimau,3,2,76.7832854047241,35286096.0,1
Westlands,4,2,269.11883547202115,54827758.0,0
Kitengela,2,2,128.16747804455065,25980761.0,1
Kilimani,3,3,141.7144701816593,55999494.0,0
Thika,2,1,46.65823157974475,21719090.0,1
Kitengela,2,4,20.0,14396441.0,1
Athi River,2,1,70.85684141287165,22988681.0,1
Westlands,2,2,206.2917351125249,69439422.0,0
Kilimani,2,3,140.05652796459125,44670334.0,0
Athi River,5,1,155.9157054866635,14136372.0,1
Westlands,2,2,164.3139623521237,55192238.0,0
Westlands,1,1,84.51903721210334,43911029.0,0
Westlands,2,2,203.27793503840206,33715539.0,0
South B,1,1,82.03154404666907,20324294.0,0
Thika,1,2,204.37394155575316,31929415.0,1
Ruiru,1,2,146.53812936812045,22897393.0,1
Kileleshwa,2,4,20.0,29466026.0,0
Ruiru,2,4,75.1194308039679,24579518.0,1
Thika,3,1,20.0,17858767.0,1
Athi River,3,3,189.79692796765252,30589934.0,1
Kilimani,2,1,118.51587475185593,42144866.0,0
Kilimani,2,1,20.0,29640034.0,0
Kilimani,2,1,142.5448129031795,40513451.0,0
Athi River,3,4,87.7701442567008,27092401.0,1
Thika,1,4,30.971648698000607,18199894.0,1
Kileleshwa,1,1,220.67795021812185,43804053.0,0
Westlands,3,1,126.43715196579473,70514150.0,0
Kilimani,2,1,102.39411586120124,49424130.0,0
South B,1,2,96.03451314083898,36638302.0,0
Kileleshwa,1,2,29.20323185053367,33799705.0,0
Thika,4,1,41.72706602495343,24102823.0,1
Syokimau,4,3,197.095007092505,31849573.0,1
Ruiru,3,2,91.56702781285685,31289304.0,1
Kileleshwa,2,4,121.32406205621182,40159462.0,0
Kilimani,2,2,20.0,40734546.0,0
Syokimau,5,2,40.914477852269656,29462677.0,1
Thika,5,3,156.58875119248518,30219239.0,1
Syokimau,1,3,142.66270560683,43871404.0,1
Kitengela,3,1,225.20251192345893,28392419.0,1
Westlands,1,2,200.57737989787358,44565138.0,0
South B,1,4,106.15734165091061,36223414.0,0
Ngong,3,1,148.37721388279627,24595572.0,1
Kileleshwa,2,1,101.00379342581556,37716013.0,0
South B,4,2,243.2885891183189,33785567.0,0
Syokimau,1,3,188.94088176314398,32891185.0,1
Syokimau,2,3,130.18110545146507,31384234.0,1
Thika,4,4,132.0236870925811,25861249.0,1
Ngong,4,2,206.69101723558848,36957206.0,1
Athi River,1,1,154.77467082683083,15859389.0,1
Kilimani,2,2,213.51768102420516,41794541.0,0
Ruiru,3,3,20.0,22701097.0,1
Lavington,1,1,147.67369568992788,35891500.0,0
Kileleshwa,5,1,89.07390811911691,28581215.0,0
Ruiru,4,1,225.38267925767954,33097289.0,1
Ruiru,1,2,212.78392123138974,34322637.0,1
Ruiru,1,3,121.9701485460784,32162519.0,1
Syokimau,1,2,212.1378587286619,27702007.0,1
Parklands,4,4,226.98687119955036,54292801.0,0
Kileleshwa,1,1,124.46440031556884,44780319.0,0
Kilimani,2,4,268.31602634591144,63946944.0,0
Kilimani,2,3,118.11953083981665,40830880.0,0
Karen,2,2,107.12874297984547,34164121.0,0
Syokimau,1,4,171.9523553150606,29506065.0,1
Kileleshwa,1,1,98.77255613146117,30644859.0,0
Ngong,4,3,125.12038654769363,24167344.0,1
Rongai,4,3,204.56606544305458,29346990.0,1
Rongai,3,3,121.15313113303623,23825217.0,1
Lavington,1,2,20.0,41646630.0,0
Kileleshwa,2,1,142.0391632709518,48022809.0,0
Thika,3,2,78.22238525685631,21689298.0,1
Kitengela,2,2,171.91626943767275,30858871.0,1
Rongai,4,3,161.77138294957473,29174764.0,1
Thika,3,3,208.28402088999133,35511114.0,1
Thika,1,4,174.4519380475618,24271241.0,1
Athi River,4,1,185.41465701948388,30777113.0,1
Kilimani,5,3,79.8541943917372,43011331.0,0
Kitengela,1,4,168.23918975343014,26038674.0,1
Embakasi,2,3,238.10707736161743,29435767.0,0
Parklands,2,1,78.68100548179396,30414471.0,0
Westlands,2,1,227.9842975036259,62839420.0,0
Kilimani,1,1,87.03899452792017,32001769.0,0
Kilimani,2,2,68.88172529700154,38798974.0,0
Thika,5,2,137.7720266012903,35356502.0,1
Ngong,2,4,162.95462496772856,25232725.0,1
Kileleshwa,1,2,174.70500743833588,49235662.0,0
Kitengela,3,2,62.29425475360789,21705028.0,1
Rongai,2,2,146.07240583525743,19983971.0,1
Thika,4,3,78.8667257109897,16987280.0,1
Kitengela,2,4,30.664664635765405,27186671.0,1
Syokimau,1,3,64.27582106803291,18321885.0,1
Kitengela,1,2,74.9459780426509,25571875.0,1
Kileleshwa,3,2,151.29570962115042,35252295.0,0
Kitengela,2,3,189.1328197841201,37217782.0,1
Athi River,3,2,31.607602207484007,31825700.0,1
Karen,1,1,141.11766445248333,35491161.0,0
Syokimau,2,1,49.39810885374561,19161127.0,1
Thika,2,1,157.74512454084004,29890108.0,1
Kilimani,4,3,82.63616513977513,49762719.0,0
Kitengela,4,1,56.92025891860327,29862079.0,1
Westlands,1,1,167.9798709208545,44173028.0,0
Kileleshwa,2,1,84.78464367329431,54837095.0,0
Thika,1,2,101.0421629188381,22060951.0,1
Embakasi,2,2,20.0,18158579.0,0
Kilimani,2,2,176.79308168540842,44468176.0,0
Ruiru,4,1,169.25451127014642,24648513.0,1
Ngong,4,1,120.32747065687883,36930855.0,1
Kileleshwa,2,2,28.345143518654453,31607766.0,0
Kitengela,2,2,192.5621507000858,32546378.0,1
Thika,4,1,80.02419681835252,22647730.0,1
Syokimau,3,1,92.79879299396471,24676547.0,1
Kilimani,1,3,258.72264338157186,30549016.0,0
Ruiru,2,2,77.78181335344621,27866695.0,1
Ngong,2,1,164.53259774559,34301095.0,1
Kitengela,1,1,153.72553572495707,21389120.0,1
Westlands,1,4,143.41033157280512,33629096.0,0
Thika,1,2,136.92003255327066,27096845.0,1
Westlands,3,2,142.58331371335197,34630352.0,0
Thika,2,3,136.31643545643243,30868564.0,1
Kileleshwa,1,3,116.88489847343635,32227696.0,0
South B,1,3,210.67698744664455,28862013.0,0
Ruiru,3,2,41.24036635204331,25782566.0,1
Ruiru,4,2,181.2874862409226,26199289.0,1
Kilimani,2,1,169.3405379212531,39895556.0,0
Ruiru,2,4,161.90394727976405,31155032.0,1
Karen,5,2,187.01876565840772,31802362.0,0
Embakasi,1,1,114.44403628389642,36164255.0,0
Ruiru,1,4,20.0,20678924.0,1
Ruiru,2,4,115.66244041713085,19857188.0,1
Thika,1,4,60.52834694252674,15553785.0,1
Karen,2,3,76.08844740851617,62078755.0,0
Syokimau,4,4,45.45481957005529,30551213.0,1
Ruiru,3,1,91.35930849336994,34575431.0,1
Ruiru,2,3,84.20257836099304,21767721.0,1
Athi River,4,3,20.0,24364285.0,1
Westlands,1,1,162.01331467693734,53832276.0,0
Syokimau,1,1,253.21931148029293,37772113.0,1
Ruiru,2,4,156.37423160977733,35316069.0,1
Ngong,3,1,107.82456260794633,22177059.0,1
Kilimani,1,3,116.71521625942707,41369063.0,0
Syokimau,2,1,94.74084791920944,23474322.0,1
Kitengela,3,1,125.4024950320175,27477917.0,1
Syokimau,3,2,117.77951435560598,33494220.0,1
Westlands,3,1,69.53709417610233,32105770.0,0
Syokimau,2,2,220.9733033368699,40381315.0,1
Kitengela,1,2,30.770745857413743,15473028.0,1
Kitengela,2,1,163.09989259165476,26424192.0,1
Syokimau,1,1,113.92814236094809,32713768.0,1
Athi River,4,2,234.0499089039447,35913444.0,1
Ngong,2,1,140.4518759548933,27789683.0,1
Kileleshwa,2,3,98.4056677690051,30494098.0,0
Rongai,3,2,105.13756809393016,19587216.0,1
Kitengela,2,1,122.39440167118568,31036790.0,1
Westlands,2,2,51.432558300215945,40201981.0,0
Westlands,3,1,73.9878284929253,43428501.0,0
Ruiru,4,1,20.0,29819756.0,1
Ngong,3,1,64.62138609755436,18747955.0,1
Athi River,1,3,125.63438889962698,25062294.0,1
Ngong,2,4,138.01050295707125,26122789.0,1
Kitengela,3,3,20.0,22487914.0,1
Ruiru,1,2,111.76729781734797,22487024.0,1
Kilimani,1,1,153.80459704932792,39065443.0,0
Ruiru,4,2,110.22526839742588,23146485.0,1
Ruiru,1,3,81.97268125333198,25876681.0,1
Kilimani,3,4,95.27033129710716,38348590.0,0
Kileleshwa,2,1,87.55419870136669,47007098.0,0
Syokimau,2,1,81.79616645351658,24918088.0,1
Thika,1,2,130.4294115146909,18148053.0,1
Embakasi,3,3,258.4612936641271,35643119.0,0
Parklands,2,3,75.378004985689,33747546.0,0
Syokimau,2,2,100.91144204031438,32503927.0,1
Ruiru,3,4,116.8981236374861,26253051.0,1
Syokimau,3,2,78.75873393850239,25922208.0,1
Ngong,5,4,185.8941482114056,42052959.0,1
Kilimani,2,4,20.0,42964485.0,0
Ruiru,2,3,88.13644977727947,33855637.0,1
Rongai,5,2,169.09882417919772,38749674.0,1
Ruiru,3,1,102.35434149668197,22717436.0,1
Syokimau,2,2,70.74966246898252,30593653.0,1
Syokimau,1,2,146.44540526632585,36309750.0,1
Kilimani,3,3,174.38059412382913,63001182.0,0
Ruiru,2,1,132.6381267129035,33092501.0,1
Ruiru,3,1,71.926778411227,31146100.0,1
Westlands,2,3,147.3721991491046,47319686.0,0
Westlands,1,1,95.87704198351261,38540723.0,0
Rongai,3,2,164.71121291362965,25781771.0,1
Kileleshwa,1,2,208.99553309139546,29316355.0,0
Kitengela,2,2,20.0,26639740.0,1
Kileleshwa,2,1,126.66404839173796,38991321.0,0
Parklands,2,3,20.0,42781048.0,0
Kileleshwa,3,2,266.50731511978626,37553382.0,0
Ruiru,3,4,91.91252797222857,32962506.0,1
Karen,3,2,164.78239450952233,52024325.0,0
Rongai,1,1,117.88098842430625,16641603.0,1
Kilimani,1,1,71.81492515685642,53137221.0,0
Ngong,2,1,64.6768171693544,27157799.0,1
Kitengela,4,2,215.14075038604554,35186934.0,1
Kitengela,3,1,177.35628361069865,30573938.0,1
Kilimani,3,2,236.6150452426538,55842828.0,0
Kilimani,2,2,123.32720010946196,45885567.0,0
Thika,2,1,137.27517727476,20923967.0,1
Kitengela,2,1,103.96850606068271,23121811.0,1
Ruiru,1,3,102.77506781309944,34300682.0,1
Thika,1,4,57.4867840513579,29728593.0,1
Thika,4,1,125.04061145546108,35769208.0,1
Kilimani,1,1,72.64520430682818,43970701.0,0
Syokimau,1,4,146.51453532985215,25946104.0,1
Kilimani,1,1,130.20061313881257,36144030.0,0
Thika,4,4,137.26092262054334,23782322.0,1
Athi River,2,1,220.50779638141356,26702974.0,1
South B,3,3,117.73692301406453,50611428.0,0
Westlands,4,2,165.4036201712057,73875634.0,0
Westlands,2,4,243.0905678451349,63386654.0,0
Kileleshwa,3,2,198.39702415770284,37501547.0,0
Kileleshwa,1,2,189.19018190729068,50632557.0,0
Kileleshwa,1,1,101.59870706877,36738769.0,0
Lavington,3,1,133.7785833340678,28008083.0,0
Kileleshwa,3,3,40.903422478203495,40758439.0,0
Kileleshwa,2,2,149.93486405786487,35341030.0,0
Thika,2,4,136.4676106568305,20811656.0,1
Ruiru,2,2,121.40310750937087,25714438.0,1
Thika,1,3,181.6316872945716,23032006.0,1
Westlands,1,2,47.533510654536215,43576060.0,0
Kitengela,1,4,218.09177106962085,28920409.0,1
Westlands,2,4,174.10588127641702,32307441.0,0
Westlands,3,2,115.76196122088156,65578475.0,0
Lavington,2,3,111.07622473095638,37397824.0,0
Kilimani,1,3,148.83667291491565,35571807.0,0
Kitengela,2,1,211.25107392382677,28554268.0,1
Ruiru,4,2,126.09646312140065,29648209.0,1
Ruiru,1,1,128.64185411875357,33498972.0,1
Karen,1,3,121.08710865755228,55386230.0,0
Westlands,2,1,226.92144676208835,60503107.0,0
Athi River,3,1,97.86701382377856,26787629.0,1
South B,2,2,118.22954408285572,35481318.0,0
Kitengela,3,2,207.80613925565967,33865780.0,1
Parklands,5,3,128.82065001677182,26955765.0,0
Westlands,3,4,188.22353160273133,51216496.0,0
Ruiru,3,2,65.32319658582249,31755560.0,1
Kileleshwa,2,1,107.68244870228915,72225638.0,0
Thika,1,3,209.06604230641372,20461281.0,1
Embakasi,5,2,79.41961705418727,34133929.0,0
Kileleshwa,2,2,110.92205761381756,35915360.0,0
Athi River,1,2,135.4011138534887,34209380.0,1
Kilimani,3,2,60.650728920420796,31016573.0,0
Kitengela,2,2,95.17139288268618,27853091.0,1
Kitengela,2,3,126.75820090953842,18925310.0,1
South B,2,2,122.80090404971767,31964869.0,0
Syokimau,2,3,196.82112125022815,31622541.0,1
Ruiru,3,2,212.4874316899352,40210944.0,1
Kilimani,2,1,68.63490767994531,32505965.0,0
Kilimani,2,3,126.67611115004937,50215864.0,0
Kileleshwa,2,2,160.45489850548594,43184318.0,0
Kileleshwa,3,1,210.98084794795184,49615975.0,0
Rongai,3,2,163.10941783902777,32956099.0,1
Kitengela,2,2,137.4548040955399,19979577.0,1
Kitengela,3,3,159.99255191895784,34282077.0,1
Kilimani,1,2,160.42613006017558,39455629.0,0
Rongai,4,3,64.33714246293789,29524579.0,1
Thika,2,1,131.56792755037614,26222974.0,1
Westlands,3,2,207.54965965132146,52577804.0,0
Athi River,1,4,107.55859387835972,20178215.0,1
Kitengela,1,3,127.76679855284665,28986429.0,1
Kilimani,2,1,105.44901302843869,54185344.0,0
Kitengela,4,1,20.0,21442312.0,1
Kitengela,2,2,121.23541063408075,20156139.0,1
Kilimani,4,2,138.10751583917235,54556663.0,0
Parklands,2,3,89.25039654714588,26609396.0,0
Rongai,2,3,50.721783066916316,15174065.0,1
Athi River,1,2,67.16361241310105,16424981.0,1
Kitengela,3,3,165.85125696813384,27317095.0,1
Ruiru,1,2,238.3514863828143,23020713.0,1
Athi River,4,1,202.94600045432597,19681863.0,1
Kitengela,4,2,39.33923971016689,19297243.0,1
Westlands,4,4,171.27763863304216,61575061.0,0
Kitengela,2,3,80.2102574514426,17904427.0,1
Ngong,3,2,85.06397624947337,23068646.0,1
Kitengela,3,2,92.28146412172296,36281318.0,1
Westlands,1,4,162.36401699132583,49130214.0,0
Ngong,3,2,177.5552025869423,31390318.0,1
Kileleshwa,1,2,114.11813572321272,31787835.0,0
Kileleshwa,2,4,115.13575553951851,58392044.0,0
Kilimani,1,3,147.85582459414758,39141006.0,0
Ruiru,1,2,154.0796723714545,25962912.0,1
Thika,2,2,190.57354240551174,34780053.0,1
Kitengela,2,2,42.93768146944808,21341914.0,1
Kileleshwa,3,1,121.2016403882418,42967712.0,0
Karen,1,4,55.91853744652934,46518709.0,0
